CityId,City,Latitude,Longitude,TimeZone,Country,Region
44463,Broken River,-21.167,148.506,+10:00,Australia,Queensland
44464,Brookfield,-27.4909,152.898,+10:00,Australia,Queensland
44465,Brooklands,-26.7391,151.807,+10:00,Australia,Queensland
44466,Brookstead,-27.7105,151.396,+10:00,Australia,Queensland
44467,Brookwater,-27.656,152.891,+10:00,Australia,Queensland
44468,Brooloo,-26.4869,152.705,+10:00,Australia,Queensland
44469,Brooweena,-25.6032,152.263,+10:00,Australia,Queensland
44470,Browns Plains,-27.6608,153.04,+10:00,Australia,Queensland
44471,Brush Creek,-28.6061,151.127,+10:00,Australia,Queensland
44472,Bryden,-27.2692,152.585,+10:00,Australia,Queensland
44473,Brymaroo,-27.2177,151.592,+10:00,Australia,Queensland
44474,Bucasia,-21.0438,149.157,+10:00,Australia,Queensland
44475,Bucca,-24.8476,152.081,+10:00,Australia,Queensland
44476,Buccan,-27.7517,153.141,+10:00,Australia,Queensland
44477,Buderim,-26.6858,153.051,+10:00,Australia,Queensland
44478,Budgee,-27.7851,152.02,+10:00,Australia,Queensland
44479,Bullcamp,-26.6295,152.097,+10:00,Australia,Queensland
47559,BULLERINGA,-19.2034,145.774,+10:00,Australia,Queensland
44480,Bulli Creek,-27.9835,150.826,+10:00,Australia,Queensland
44481,Bulwer,-27.0768,153.368,+10:00,Australia,Queensland
44482,Bunburra,-28.0644,152.688,+10:00,Australia,Queensland
14188,Bundaberg,-24.85,152.35,+10:00,Australia,Queensland
44483,Bundaberg East,-24.8534,152.38,+10:00,Australia,Queensland
44484,Bundaberg North,-24.8567,152.345,+10:00,Australia,Queensland
44485,Bundaberg South,-24.8739,152.363,+10:00,Australia,Queensland
44486,Bundaberg West,-24.8711,152.335,+10:00,Australia,Queensland
44487,Bundall,-28.0042,153.407,+10:00,Australia,Queensland
47524,BUNGALOW,-16.9362,145.757,+10:00,Australia,Queensland
44488,Bungeworgorai,-26.591,148.68,+10:00,Australia,Queensland
44489,Bungil,-26.6341,148.767,+10:00,Australia,Queensland
44490,Bungunya,-28.4209,149.658,+10:00,Australia,Queensland
44491,Bunjurgen,-28.04,152.617,+10:00,Australia,Queensland
44492,Bunya,-27.3698,152.938,+10:00,Australia,Queensland
44493,Bunya Mountains,-26.8901,151.51,+10:00,Australia,Queensland
44494,Burbank,-27.5589,153.164,+10:00,Australia,Queensland
47485,BURKETOWN,-17.7398,139.548,+10:00,Australia,Queensland
44495,Burleigh Heads,-28.0885,153.452,+10:00,Australia,Queensland
44496,Burleigh Waters,-28.0952,153.427,+10:00,Australia,Queensland
44497,Burnett Creek,-28.2673,152.571,+10:00,Australia,Queensland
18610,Burpengary,-27.167,152.95,+10:00,Australia,Queensland
44498,Burrum,-25.1842,152.614,+10:00,Australia,Queensland
44499,Burrum Heads,-25.1842,152.614,+10:00,Australia,Queensland
44500,Burrum River,-25.2734,152.581,+10:00,Australia,Queensland
44501,Burton,-21.5383,148.075,+10:00,Australia,Queensland
44502,Burua,-23.9426,151.222,+10:00,Australia,Queensland
47766,BUTCHERS CREEK,-17.361,145.692,+10:00,Australia,Queensland
44503,Buxton,-25.1967,152.537,+10:00,Australia,Queensland
44504,Byee,-26.189,151.851,+10:00,Australia,Queensland
44505,Cabarlah,-27.4245,151.993,+10:00,Australia,Queensland
14984,Caboolture,-27.083,152.95,+10:00,Australia,Queensland
44506,Caboolture South,-27.0974,152.949,+10:00,Australia,Queensland
44507,Caffey,-27.6959,152.215,+10:00,Australia,Queensland
44508,Cainbable,-28.1498,153.096,+10:00,Australia,Queensland
3370,Cairns,-16.917,145.767,+10:00,Australia,Queensland
47525,CAIRNS CENTRAL,-16.9223,145.773,+10:00,Australia,Queensland
47526,CAIRNS NORTH,-16.9042,145.759,+10:00,Australia,Queensland
47527,CAIRNS ORCHID PLAZA,-16.9225,145.778,+10:00,Australia,Queensland
44509,Calamvale,-27.6239,153.05,+10:00,Australia,Queensland
44510,Calavos,-24.9366,152.444,+10:00,Australia,Queensland
44511,Calgoa,-25.874,152.263,+10:00,Australia,Queensland
44512,Calico Creek,-26.2995,152.647,+10:00,Australia,Queensland
44513,Calingunee,-27.9861,150.336,+10:00,Australia,Queensland
44514,Callemondah,-23.8493,151.231,+10:00,Australia,Queensland
44515,Calliope,-24.0071,151.201,+10:00,Australia,Queensland
12292,Caloundra,-26.8,153.133,+10:00,Australia,Queensland
44516,Caloundra West,-26.7922,153.112,+10:00,Australia,Queensland
44517,Calvert,-27.6628,152.516,+10:00,Australia,Queensland
44518,Cambooya,-27.7067,151.864,+10:00,Australia,Queensland
44519,Cambroon,-26.64,152.686,+10:00,Australia,Queensland
47560,CAMP CREEK,-17.6241,145.969,+10:00,Australia,Queensland
44520,Camp Hill,-27.493,153.077,+10:00,Australia,Queensland
44521,Camp Mountain,-27.395,152.874,+10:00,Australia,Queensland
44522,Campbells Pocket,-27.0718,152.809,+10:00,Australia,Queensland
44523,Canaga,-26.6735,150.921,+10:00,Australia,Queensland
44524,Canina,-26.144,152.74,+10:00,Australia,Queensland
44525,Canning Creek,-28.2294,151.154,+10:00,Australia,Queensland
44526,Canningvale,-28.2469,152.074,+10:00,Australia,Queensland
44527,Cannon Creek,-28.0719,152.729,+10:00,Australia,Queensland
44528,Canungra,-28.0172,153.165,+10:00,Australia,Queensland
44529,Capalaba,-27.5257,153.193,+10:00,Australia,Queensland
44530,Capalaba West,-27.5142,153.18,+10:00,Australia,Queensland
47436,CAPE CLEVELAND,-19.334,147.032,+10:00,Australia,Queensland
44531,Cape Moreton,-27.0269,153.453,+10:00,Australia,Queensland
47668,CAPE TRIBULATION,-16.0881,145.463,+10:00,Australia,Queensland
44532,Captain Creek,-24.292,151.78,+10:00,Australia,Queensland
44533,Captains Mountain,-27.9222,151.171,+10:00,Australia,Queensland
47735,CARAVONICA,-16.8606,145.684,+10:00,Australia,Queensland
44534,Carbrook,-27.6871,153.276,+10:00,Australia,Queensland
47486,CARDWELL,-18.2565,146.017,+10:00,Australia,Queensland
44535,Carmila,-21.91,149.417,+10:00,Australia,Queensland
44536,Carneys Creek,-28.2326,152.561,+10:00,Australia,Queensland
44537,Carpendale,-27.5891,152.153,+10:00,Australia,Queensland
47758,CARRINGTON,-17.3038,145.466,+10:00,Australia,Queensland
44538,Carseldine,-27.3463,153.014,+10:00,Australia,Queensland
44539,Carters Ridge,-26.4493,152.766,+10:00,Australia,Queensland
44540,Cashmere,-27.3107,152.908,+10:00,Australia,Queensland
47669,CASSOWARY,-16.5013,145.392,+10:00,Australia,Queensland
44541,Castaways Beach,-26.4303,153.106,+10:00,Australia,Queensland
47437,CASTLE HILL,-19.2586,146.804,+10:00,Australia,Queensland
44542,Cawdor,-27.4631,151.906,+10:00,Australia,Queensland
44543,Cecil Plains,-27.5303,151.191,+10:00,Australia,Queensland
44544,Cedar Creek,-27.328,152.803,+10:00,Australia,Queensland
44545,Cedar Grove,-27.8613,152.98,+10:00,Australia,Queensland
44546,Cedar Pocket,-26.1986,152.752,+10:00,Australia,Queensland
44547,Cedar Vale,-27.8799,153.016,+10:00,Australia,Queensland
44548,Cedarton,-26.8617,152.816,+10:00,Australia,Queensland
44549,Central Queensland University,-23.3198,150.523,+10:00,Australia,Queensland
44550,Chahpingah,-26.4709,151.382,+10:00,Australia,Queensland
44551,Chances Plain,-26.7481,150.726,+10:00,Australia,Queensland
6006,Charleville,-26.4,146.25,+10:00,Australia,Queensland
44552,Charlton,-27.5199,151.849,+10:00,Australia,Queensland
44553,Charlwood,-28,152.576,+10:00,Australia,Queensland
47479,CHARTERS TOWERS,-20.0774,146.263,+10:00,Australia,Queensland
44554,Chatsworth,-26.1479,152.623,+10:00,Australia,Queensland
44555,Chelmer,-27.5143,152.977,+10:00,Australia,Queensland
44556,Chelmsford,-26.2538,151.813,+10:00,Australia,Queensland
44557,Chelona,-21.2584,149.147,+10:00,Australia,Queensland
44558,Chermside,-27.3861,153.032,+10:00,Australia,Queensland
44559,Chermside Centre,-27.384,153.032,+10:00,Australia,Queensland
44560,Chermside South,-27.3917,153.031,+10:00,Australia,Queensland
44561,Chermside West,-27.3786,153.018,+10:00,Australia,Queensland
44562,Cherry Gully,-28.4132,152.054,+10:00,Australia,Queensland
44563,Cherwell,-25.3096,152.462,+10:00,Australia,Queensland
44564,Chevallum,-26.6959,152.988,+10:00,Australia,Queensland
47748,CHEWKO,-17.0722,145.374,+10:00,Australia,Queensland
44565,Childers,-25.2365,152.278,+10:00,Australia,Queensland
47561,CHILLAGOE,-17.1555,144.525,+10:00,Australia,Queensland
44566,Chinchilla,-26.7396,150.625,+10:00,Australia,Queensland
44567,Chinghee Creek,-28.2738,152.982,+10:00,Australia,Queensland
44568,Chorregon,-22.6803,143.559,+10:00,Australia,Queensland
44569,Christmas Creek,-28.1812,152.99,+10:00,Australia,Queensland
44570,Churchable,-27.4254,152.375,+10:00,Australia,Queensland
44571,Chuwar,-27.5634,152.782,+10:00,Australia,Queensland
44572,Cinnabar,-26.1217,152.187,+10:00,Australia,Queensland
44573,Clagiraba,-27.9885,153.243,+10:00,Australia,Queensland
44574,Clairview,-22.12,149.533,+10:00,Australia,Queensland
47562,CLARAVILLE,-18.7472,141.902,+10:00,Australia,Queensland
44575,Clarendon,-27.4406,152.548,+10:00,Australia,Queensland
44576,Clayfield,-27.4175,153.057,+10:00,Australia,Queensland
44577,Clear Island Waters,-28.0393,153.402,+10:00,Australia,Queensland
44578,Clear Mountain,-27.3015,152.876,+10:00,Australia,Queensland
44579,Cleveland,-27.5258,153.265,+10:00,Australia,Queensland
44580,Clifford,-26.1286,149.367,+10:00,Australia,Queensland
44581,Clifford Gardens,-27.5648,151.932,+10:00,Australia,Queensland
44582,Clifton,-27.9312,151.906,+10:00,Australia,Queensland
47740,CLIFTON BEACH,-16.766,145.676,+10:00,Australia,Queensland
44583,Clinton,-23.8758,151.22,+10:00,Australia,Queensland
44584,Clintonvale,-28.0887,152.091,+10:00,Australia,Queensland
47483,CLONCURRY,-20.707,140.512,+10:00,Australia,Queensland
44585,Clontarf,-27.2596,153.082,+10:00,Australia,Queensland
44586,Clontarf Beach,-27.2588,153.087,+10:00,Australia,Queensland
44587,Closeburn,-27.3264,152.865,+10:00,Australia,Queensland
44588,Cloyna,-26.1101,151.827,+10:00,Australia,Queensland
47444,CLUDEN,-19.319,146.831,+10:00,Australia,Queensland
44589,Clumber,-28.0622,152.46,+10:00,Australia,Queensland
44590,Coal Creek,-27.1779,152.446,+10:00,Australia,Queensland
44591,Coalbank,-27.1135,151.868,+10:00,Australia,Queensland
44592,Coalfalls,-27.6059,152.745,+10:00,Australia,Queensland
44593,Cockatoo,-25.7257,150.282,+10:00,Australia,Queensland
47707,COCONUT ISLAND,-10.0505,143.069,+10:00,Australia,Queensland
47563,COEN,-13.9469,143.198,+10:00,Australia,Queensland
44594,Coes Creek,-26.6464,152.944,+10:00,Australia,Queensland
44595,Coles Creek,-26.3598,152.744,+10:00,Australia,Queensland
47433,COLEVALE,-19.4791,147.341,+10:00,Australia,Queensland
44596,Colinton,-26.9325,152.328,+10:00,Australia,Queensland
44597,College View,-27.5437,152.353,+10:00,Australia,Queensland
44598,Collingwood Park,-27.6132,152.863,+10:00,Australia,Queensland
44599,Collinsville,-20.5534,147.845,+10:00,Australia,Queensland
44600,Columboola,-26.6729,150.332,+10:00,Australia,Queensland
44601,Commissioners Flat,-26.861,152.827,+10:00,Australia,Queensland
44602,Como,-26.2197,152.932,+10:00,Australia,Queensland
47495,COMOON LOOP,-17.5619,146.036,+10:00,Australia,Queensland
44603,Condamine,-26.9264,150.132,+10:00,Australia,Queensland
44604,Condamine Farms,-27.9489,150.969,+10:00,Australia,Queensland
44605,Condamine Plains,-27.7089,151.325,+10:00,Australia,Queensland
47470,CONDON,-19.3199,146.72,+10:00,Australia,Queensland
47564,CONJUBOY,-18.8464,144.418,+10:00,Australia,Queensland
44606,Conondale,-26.7296,152.719,+10:00,Australia,Queensland
44607,Coochiemudlo Island,-27.5744,153.332,+10:00,Australia,Queensland
44608,Coochin,-28.0958,152.646,+10:00,Australia,Queensland
44609,Coochin Creek,-26.8843,153.057,+10:00,Australia,Queensland
44610,Cooeeimbardi,-27.1105,152.487,+10:00,Australia,Queensland
3374,Cooktown,-15.467,145.25,+10:00,Australia,Queensland
44611,Coolabine,-26.6008,152.763,+10:00,Australia,Queensland
44612,Coolabunia,-26.6015,151.905,+10:00,Australia,Queensland
44613,Cooladdi,-26.6455,145.461,+10:00,Australia,Queensland
44614,Coolangatta,-28.1681,153.535,+10:00,Australia,Queensland
44615,Coolmunda,-28.4084,151.213,+10:00,Australia,Queensland
44616,Cooloola,-26.0054,153.057,+10:00,Australia,Queensland
44617,Cooloola Cove,-25.9576,152.98,+10:00,Australia,Queensland
44618,Cooloolabin,-26.5376,152.902,+10:00,Australia,Queensland
44619,Coolum Beach,-26.5272,153.09,+10:00,Australia,Queensland
44620,Coombabah,-27.8988,153.378,+10:00,Australia,Queensland
44621,Coominya,-27.3913,152.502,+10:00,Australia,Queensland
44622,Coomrith,-27.5628,149.612,+10:00,Australia,Queensland
44623,Coonarr,-24.958,152.483,+10:00,Australia,Queensland
44624,Coondoo,-26.1863,152.908,+10:00,Australia,Queensland
44625,Coongoola,-27.6536,145.904,+10:00,Australia,Queensland
44626,Coopers Plains,-27.5703,153.037,+10:00,Australia,Queensland
44627,Coorada,-25.0197,149.51,+10:00,Australia,Queensland
44628,Cooran,-26.3346,152.823,+10:00,Australia,Queensland
44629,Cooroibah,-26.3575,153.007,+10:00,Australia,Queensland
44630,Cooroy,-26.4174,152.91,+10:00,Australia,Queensland
44631,Cooroy Mountain,-26.4252,152.954,+10:00,Australia,Queensland
44632,Coorparoo,-27.4952,153.058,+10:00,Australia,Queensland
44633,Cootharaba,-26.2977,152.937,+10:00,Australia,Queensland
47670,COOYA BEACH,-16.4484,145.407,+10:00,Australia,Queensland
44634,Coppabella,-21.9058,148.371,+10:00,Australia,Queensland
44635,Coral Cove,-24.8856,152.483,+10:00,Australia,Queensland
47565,CORALIE,-18.2247,141.933,+10:00,Australia,Queensland
44636,Corella,-26.1015,152.639,+10:00,Australia,Queensland
44637,Corfield,-21.7127,143.374,+10:00,Australia,Queensland
44638,Corinda,-27.5389,152.982,+10:00,Australia,Queensland
44639,Corndale,-26.4374,151.88,+10:00,Australia,Queensland
44640,Cornubia,-27.6521,153.214,+10:00,Australia,Queensland
44641,Cotswold Hills,-27.5278,151.899,+10:00,Australia,Queensland
44642,Cotton Tree,-26.6552,153.099,+10:00,Australia,Queensland
44643,Cottonvale,-28.5295,151.947,+10:00,Australia,Queensland
44644,Coverty,-26.2463,151.483,+10:00,Australia,Queensland
47671,COW BAY,-16.2251,145.42,+10:00,Australia,Queensland
44645,Cowan Cowan,-27.1258,153.369,+10:00,Australia,Queensland
47566,COWLEY,-17.6835,146.044,+10:00,Australia,Queensland
47567,COWLEY BEACH,-17.6955,146.11,+10:00,Australia,Queensland
47568,COWLEY CREEK,-17.6998,146.03,+10:00,Australia,Queensland
47728,CRAIGLIE,-16.5341,145.467,+10:00,Australia,Queensland
44646,Craignish,-25.2826,152.728,+10:00,Australia,Queensland
47463,CRANBROOK,-19.307,146.751,+10:00,Australia,Queensland
44647,Cranley,-27.5155,151.922,+10:00,Australia,Queensland
44648,Crawford,-26.4977,151.825,+10:00,Australia,Queensland
44649,Crediton,-21.1991,148.539,+10:00,Australia,Queensland
44650,Cremorne,-21.1338,149.188,+10:00,Australia,Queensland
44651,Cressbrook,-27.0927,152.442,+10:00,Australia,Queensland
44652,Cressbrook Creek,-27.2428,152.146,+10:00,Australia,Queensland
44653,Crestmead,-27.6868,153.088,+10:00,Australia,Queensland
44654,Croftby,-28.1392,152.573,+10:00,Australia,Queensland
44655,Crohamhurst,-26.8081,152.861,+10:00,Australia,Queensland
44656,Crowley Vale,-27.5438,152.378,+10:00,Australia,Queensland
44657,Crownthorpe,-26.1147,151.935,+10:00,Australia,Queensland
44658,Crows Nest,-27.262,152.055,+10:00,Australia,Queensland
3376,Croydon,-18.217,142.233,+10:00,Australia,Queensland
44659,Cryna,-28.0198,152.991,+10:00,Australia,Queensland
47569,CRYSTALBROOK,-17.4503,144.333,+10:00,Australia,Queensland
6009,Cunnamulla,-28.067,145.683,+10:00,Australia,Queensland
44660,Cunningham,-28.1678,151.815,+10:00,Australia,Queensland
44661,Curra,-26.0844,152.582,+10:00,Australia,Queensland
47570,CURRAJAH,-17.5796,145.986,+10:00,Australia,Queensland
47453,CURRAJONG,-19.2749,146.776,+10:00,Australia,Queensland
44662,Currimundi,-26.7707,153.123,+10:00,Australia,Queensland
44663,Currumbin,-28.1363,153.478,+10:00,Australia,Queensland
44664,Currumbin Valley,-28.1882,153.42,+10:00,Australia,Queensland
44665,Currumbin Waters,-28.1386,153.472,+10:00,Australia,Queensland
44666,Cushnie,-26.3638,151.754,+10:00,Australia,Queensland
44667,Cutella,-27.4519,151.82,+10:00,Australia,Queensland
44668,Cypress Gardens,-27.9712,150.998,+10:00,Australia,Queensland
44669,D'Aguilar,-26.9871,152.798,+10:00,Australia,Queensland
47672,DAGMAR,-16.2347,145.284,+10:00,Australia,Queensland
44670,Dagun,-26.3205,152.681,+10:00,Australia,Queensland
47673,DAINTREE,-16.2518,145.319,+10:00,Australia,Queensland
44671,Daisy Hill,-27.6443,153.153,+10:00,Australia,Queensland
44672,Dakabin,-27.2265,152.981,+10:00,Australia,Queensland
44673,Dalby,-27.1835,151.263,+10:00,Australia,Queensland
44674,Dalcouth,-28.649,151.979,+10:00,Australia,Queensland
44675,Dalrymple Heights,-21.0763,148.548,+10:00,Australia,Queensland
44676,Dalveen,-28.4884,151.969,+10:00,Australia,Queensland
44677,Dalwogan,-26.5713,150.151,+10:00,Australia,Queensland
47487,DAMPER CREEK,-18.377,146.081,+10:00,Australia,Queensland
47647,DANBULLA,-17.2158,145.674,+10:00,Australia,Queensland
44678,Dangore,-26.4509,151.598,+10:00,Australia,Queensland
47499,DARADGEE,-17.4808,145.99,+10:00,Australia,Queensland
44679,Dargal Road,-26.5495,148.717,+10:00,Australia,Queensland
44680,Darling Heights,-27.5991,151.925,+10:00,Australia,Queensland
44681,Darlington,-28.1972,153.042,+10:00,Australia,Queensland
47708,DARNLEY ISLAND,-9.58443,143.77,+10:00,Australia,Queensland
44682,Darra,-27.567,152.953,+10:00,Australia,Queensland
47709,DAUAN ISLAND,-9.42125,142.54,+10:00,Australia,Queensland
44683,Dayboro,-27.1962,152.824,+10:00,Australia,Queensland
44684,Daymar,-28.6042,148.987,+10:00,Australia,Queensland
44685,Deagon,-27.3273,153.056,+10:00,Australia,Queensland
44686,Deception Bay,-27.1967,153.03,+10:00,Australia,Queensland
47674,DEDIN,-16.2837,145.258,+10:00,Australia,Queensland
44687,Deebing Heights,-27.6877,152.762,+10:00,Australia,Queensland
44688,Deepwater,-24.4172,151.965,+10:00,Australia,Queensland
47571,DEERAL,-17.2196,145.914,+10:00,Australia,Queensland
47799,DEGARRA,-15.9512,145.342,+10:00,Australia,Queensland
44689,Delaneys Creek,-27.0183,152.779,+10:00,Australia,Queensland
44690,Depot Hill,-23.3966,150.52,+10:00,Australia,Queensland
44691,Derrymore,-27.6,152.05,+10:00,Australia,Queensland
47572,DESAILLY,-16.4374,144.783,+10:00,Australia,Queensland
44692,Deuchar,-28.1082,151.96,+10:00,Australia,Queensland
44693,Devereux Creek,-21.1165,148.891,+10:00,Australia,Queensland
44694,Devon Park,-27.3518,151.66,+10:00,Australia,Queensland
44695,Diamond Valley,-26.7565,152.933,+10:00,Australia,Queensland
44696,Dicky Beach,-26.7829,153.134,+10:00,Australia,Queensland
44697,Diddillibah,-26.646,153.035,+10:00,Australia,Queensland
47648,DIMBULAH,-17.1497,145.11,+10:00,Australia,Queensland
44698,Dinmore,-27.598,152.832,+10:00,Australia,Queensland
44699,Dirranbandi,-28.5858,148.228,+10:00,Australia,Queensland
47675,DIWAN,-16.1944,145.414,+10:00,Australia,Queensland
47573,DIXIE,-15.5747,143.605,+10:00,Australia,Queensland
44700,Doctor Creek,-27.1894,151.814,+10:00,Australia,Queensland
44701,Dolphin Heads,-21.0389,149.184,+10:00,Australia,Queensland
44702,Domville,-27.9297,151.277,+10:00,Australia,Queensland
44703,Donnybrook,-27.0012,153.07,+10:00,Australia,Queensland
44704,Doolandella,-27.612,152.979,+10:00,Australia,Queensland
44705,Doonan,-26.4645,152.994,+10:00,Australia,Queensland
44706,Douglas,-27.3225,151.91,+10:00,Australia,Queensland
44707,Downsfield,-26.038,152.733,+10:00,Australia,Queensland
44708,Dows Creek,-21.1002,148.758,+10:00,Australia,Queensland
44709,Draper,-27.3484,152.903,+10:00,Australia,Queensland
44710,Drayton,-27.6008,151.914,+10:00,Australia,Queensland
44711,Drayton North,-27.5895,151.916,+10:00,Australia,Queensland
44712,Drillham,-26.6404,149.983,+10:00,Australia,Queensland
44713,Drillham South,-26.7715,150.013,+10:00,Australia,Queensland
44714,Duaringa,-23.6952,149.674,+10:00,Australia,Queensland
44715,Ducklo,-27.2722,151.031,+10:00,Australia,Queensland
44716,Dugandan,-28.0164,152.665,+10:00,Australia,Queensland
44717,Dulacca,-26.6439,149.761,+10:00,Australia,Queensland
44718,Dulong,-26.6427,152.89,+10:00,Australia,Queensland
44719,Dumbleton,-21.1283,149.076,+10:00,Australia,Queensland
44720,Dundas,-27.3003,152.674,+10:00,Australia,Queensland
44721,Dundathu,-25.463,152.735,+10:00,Australia,Queensland
44722,Dundowran,-25.282,152.748,+10:00,Australia,Queensland
44723,Dundowran Beach,-25.2697,152.748,+10:00,Australia,Queensland
44724,Dunkeld,-26.9686,148.063,+10:00,Australia,Queensland
44725,Dunmora,-25.5205,152.556,+10:00,Australia,Queensland
44726,Dunmore,-27.6548,150.916,+10:00,Australia,Queensland
44727,Dunnrock,-21.2721,149.185,+10:00,Australia,Queensland
44728,Dunwich,-27.4993,153.402,+10:00,Australia,Queensland
44729,Durack,-27.5917,152.986,+10:00,Australia,Queensland
44730,Durham Downs,-26.0835,149.068,+10:00,Australia,Queensland
